2017116.192055__OXA_382 Made 2017116.192055__OXA_382 into gene. strand=+, frame=0
201712.201159__OXA_60like Made 201712.201159__OXA_60like into gene. strand=+, frame=0
201712.20115__SHV_109 Made 201712.20115__SHV_109 into gene. strand=+, frame=0
201712.20119__QnrB17 Made 201712.20119__QnrB17 into gene. strand=+, frame=0
201712.201211__TEM_98 Made 201712.201211__TEM_98 into gene. strand=+, frame=0
201712.201215__OXA_200 Made 201712.201215__OXA_200 into gene. strand=+, frame=0
201712.201228__catB2 Made 201712.201228__catB2 into gene. strand=+, frame=0
201712.20122__HERA_6 Made 201712.20122__HERA_6 into gene. strand=+, frame=0
201712.201232__fosA Made 201712.201232__fosA into gene. strand=+, frame=0
201712.20123__LEN_5 Made 201712.20123__LEN_5 into gene. strand=+, frame=0
201712.201244__SHV_122 Made 201712.201244__SHV_122 into gene. strand=+, frame=0
201712.201249__VIM_16 Made 201712.201249__VIM_16 into gene. strand=+, frame=0
201712.20124__aph_3PRIME__Ib Made 201712.20124__aph_3PRIME__Ib into gene. strand=+, frame=0
201712.201253__CTX_M_129 Made 201712.201253__CTX_M_129 into gene. strand=+, frame=0
201712.201257__QnrA4 Made 201712.201257__QnrA4 into gene. strand=+, frame=0
201712.20127__TEM_49 Made 201712.20127__TEM_49 into gene. strand=+, frame=0
201712.201313__dfrA22 Made 201712.201313__dfrA22 into gene. strand=+, frame=0
201712.201318__QnrB33 Made 201712.201318__QnrB33 into gene. strand=+, frame=0
201712.201322__VIM_6 Made 201712.201322__VIM_6 into gene. strand=+, frame=0
201712.201334__aac_3__IIc Made 201712.201334__aac_3__IIc into gene. strand=+, frame=0
201712.201338__OXA_249 Made 201712.201338__OXA_249 into gene. strand=+, frame=0
201712.20133__OXA_181 Made 201712.20133__OXA_181 into gene. strand=+, frame=0
201712.201342__OXA_248 Made 201712.201342__OXA_248 into gene. strand=+, frame=0
201712.201347__QnrS4 Made 201712.201347__QnrS4 into gene. strand=+, frame=0
201712.201351__MOR_2 Made 201712.201351__MOR_2 into gene. strand=+, frame=0
201712.201355__OXA_192 Made 201712.201355__OXA_192 into gene. strand=+, frame=0
201712.201359__CTX_M_34 Made 201712.201359__CTX_M_34 into gene. strand=+, frame=0
201712.20135__OXA_239 Made 201712.20135__OXA_239 into gene. strand=+, frame=0
201712.20139__OKP_B_18 Made 201712.20139__OKP_B_18 into gene. strand=+, frame=0
201712.201412__fosA Made 201712.201412__fosA into gene. strand=+, frame=0
201712.201428__OXA_168 Made 201712.201428__OXA_168 into gene. strand=+, frame=0
201712.20142__CMY_26 Made 201712.20142__CMY_26 into gene. strand=+, frame=0
201712.201433__OXA_258 Made 201712.201433__OXA_258 into gene. strand=+, frame=0
201712.201437__dfrA12 Made 201712.201437__dfrA12 into gene. strand=+, frame=0
201712.20143__QnrVC7 Made 201712.20143__QnrVC7 into gene. strand=+, frame=0
201712.201445__GOB_17 Made 201712.201445__GOB_17 into gene. strand=+, frame=0
201712.201449__TEM_6 Made 201712.201449__TEM_6 into gene. strand=+, frame=0
201712.201454__aph_3PRIME__Ia Made 201712.201454__aph_3PRIME__Ia into gene. strand=+, frame=0
201712.201458__dfrA26 Made 201712.201458__dfrA26 into gene. strand=+, frame=0
201712.20148__SHV_Sliquefaciens Made 201712.20148__SHV_Sliquefaciens into gene. strand=+, frame=0
201712.201519__SHV_55 Made 201712.201519__SHV_55 into gene. strand=+, frame=0
201712.20151__IMP_44 Made 201712.20151__IMP_44 into gene. strand=+, frame=0
201712.201523__optrA Made 201712.201523__optrA into gene. strand=+, frame=0
201712.201527__SHV_82 Made 201712.201527__SHV_82 into gene. strand=+, frame=0
201712.20152__OXA_66like Made 201712.20152__OXA_66like into gene. strand=+, frame=0
201712.201531__IMP_43 Made 201712.201531__IMP_43 into gene. strand=+, frame=0
201712.201536__TLA_1 Made 201712.201536__TLA_1 into gene. strand=+, frame=0
201712.201544__nimB Made 201712.201544__nimB into gene. strand=+, frame=0
201712.201548__QnrB21 Made 201712.201548__QnrB21 into gene. strand=+, frame=0
201712.201557__OXA_211 Made 201712.201557__OXA_211 into gene. strand=+, frame=0
201712.201613__SHV_85 Made 201712.201613__SHV_85 into gene. strand=+, frame=0
201712.201618__OXA_243 Made 201712.201618__OXA_243 into gene. strand=+, frame=0
201712.20161__cat Made 201712.20161__cat into gene. strand=+, frame=0
201712.201622__SHV_57 Made 201712.201622__SHV_57 into gene. strand=+, frame=0
201712.201635__OXA_371 Made 201712.201635__OXA_371 into gene. strand=+, frame=0
201712.201639__tet_L_ Made 201712.201639__tet_L_ into gene. strand=+, frame=0
201712.20163__tet_U_ Made 201712.20163__tet_U_ into gene. strand=+, frame=0
201712.201643__CTX_M_43 Made 201712.201643__CTX_M_43 into gene. strand=+, frame=0
201712.201648__OXY_3_1 Made 201712.201648__OXY_3_1 into gene. strand=+, frame=0
201712.201652__CME_1 Made 201712.201652__CME_1 into gene. strand=+, frame=0
201712.201656__DHA_6 Made 201712.201656__DHA_6 into gene. strand=+, frame=0
201712.20169__MOX_7 Made 201712.20169__MOX_7 into gene. strand=+, frame=0
201712.201713__CMY_5 Made 201712.201713__CMY_5 into gene. strand=+, frame=0
201712.201717__TEM_168 Made 201712.201717__TEM_168 into gene. strand=+, frame=0
201712.201721__OXA_66 Made 201712.201721__OXA_66 into gene. strand=+, frame=0
201712.201726__rmtB Made 201712.201726__rmtB into gene. strand=+, frame=0
201712.201734__sul1 Made 201712.201734__sul1 into gene. strand=+, frame=0
201712.201738__OKP_A_2 Made 201712.201738__OKP_A_2 into gene. strand=+, frame=0
201712.201743__MOX_4 Made 201712.201743__MOX_4 into gene. strand=+, frame=0
201712.201747__TEM_33 Made 201712.201747__TEM_33 into gene. strand=+, frame=0
201712.20174__mph_A_ Made 201712.20174__mph_A_ into gene. strand=+, frame=0
201712.201751__IMP_32 Made 201712.201751__IMP_32 into gene. strand=+, frame=0
201712.201756__CTX_M_58 Made 201712.201756__CTX_M_58 into gene. strand=+, frame=0
201712.20179__aadA23 Made 201712.20179__aadA23 into gene. strand=+, frame=0
201712.2017__IND_2 Made 201712.2017__IND_2 into gene. strand=+, frame=0
201712.201813__RAHN_2 Made 201712.201813__RAHN_2 into gene. strand=+, frame=0
201712.201817__GOB_13 Made 201712.201817__GOB_13 into gene. strand=+, frame=0
201712.201821__optrA Made 201712.201821__optrA into gene. strand=+, frame=0
201712.201826__CTX_M_56 Made 201712.201826__CTX_M_56 into gene. strand=+, frame=0
201712.201839__OXA_331 Made 201712.201839__OXA_331 into gene. strand=+, frame=0
201712.20183__OXA_63 Made 201712.20183__OXA_63 into gene. strand=+, frame=0
201712.201843__tet_E_ Made 201712.201843__tet_E_ into gene. strand=+, frame=0
201712.201847__FOX_5 Made 201712.201847__FOX_5 into gene. strand=+, frame=0
201712.201851__SHV_31 Made 201712.201851__SHV_31 into gene. strand=+, frame=0
201712.201856__dfrB5 Made 201712.201856__dfrB5 into gene. strand=+, frame=0
201712.2018__aadA7 Made 201712.2018__aadA7 into gene. strand=+, frame=0
201712.201912__CMY_18 Made 201712.201912__CMY_18 into gene. strand=+, frame=0
201712.20194__dfrA16 Made 201712.20194__dfrA16 into gene. strand=+, frame=0
201712.20198__tet_M_ Made 201712.20198__tet_M_ into gene. strand=+, frame=0
201712.2019__OXA_121 Made 201712.2019__OXA_121 into gene. strand=+, frame=0
201712.20721__CTX_M_131 Made 201712.20721__CTX_M_131 into gene. strand=+, frame=0
201712.20725__CTX_M_142 Made 201712.20725__CTX_M_142 into gene. strand=+, frame=0
201712.20729__OXA_332 Made 201712.20729__OXA_332 into gene. strand=+, frame=0
201712.20733__OXA_108 Made 201712.20733__OXA_108 into gene. strand=+, frame=0
201712.20737__OXA_43 Made 201712.20737__OXA_43 into gene. strand=+, frame=0
201712.20741__OXA_207 Made 201712.20741__OXA_207 into gene. strand=+, frame=0
201712.20745__QnrB19 Made 201712.20745__QnrB19 into gene. strand=+, frame=0
201712.20749__OXA_114 Made 201712.20749__OXA_114 into gene. strand=+, frame=0
201712.20754__SHV_99 Made 201712.20754__SHV_99 into gene. strand=+, frame=0
201712.20758__GES_1 Made 201712.20758__GES_1 into gene. strand=+, frame=0
201712.20819__ARR_7 Made 201712.20819__ARR_7 into gene. strand=+, frame=0
201712.2081__OXA_56 Made 201712.2081__OXA_56 into gene. strand=+, frame=0
201712.20823__SHV_43 Made 201712.20823__SHV_43 into gene. strand=+, frame=0
201712.2082__tet_H_ Made 201712.2082__tet_H_ into gene. strand=+, frame=0
201712.20831__QnrB65 Made 201712.20831__QnrB65 into gene. strand=+, frame=0
201712.20844__OCH_8 Made 201712.20844__OCH_8 into gene. strand=+, frame=0
201712.20848__TEM_79 Made 201712.20848__TEM_79 into gene. strand=+, frame=0
201712.2084__CTX_M_65 Made 201712.2084__CTX_M_65 into gene. strand=+, frame=0
201712.20852__OXA_147 Made 201712.20852__OXA_147 into gene. strand=+, frame=0
201712.20856__strB Made 201712.20856__strB into gene. strand=+, frame=0
201712.2086__VIM_34 Made 201712.2086__VIM_34 into gene. strand=+, frame=0
201712.20913__OXA_139 Made 201712.20913__OXA_139 into gene. strand=+, frame=0
201712.20917__GOB_8 Made 201712.20917__GOB_8 into gene. strand=+, frame=0
201712.2091__aac_6PRIME__Ib Made 201712.2091__aac_6PRIME__Ib into gene. strand=+, frame=0
201712.20921__OXA_327 Made 201712.20921__OXA_327 into gene. strand=+, frame=0
201712.20934__OXA_72 Made 201712.20934__OXA_72 into gene. strand=+, frame=0
201712.20938__tet_L_ Made 201712.20938__tet_L_ into gene. strand=+, frame=0
201712.2093__IND_15 Made 201712.2093__IND_15 into gene. strand=+, frame=0
201712.20942__SHV_178 Made 201712.20942__SHV_178 into gene. strand=+, frame=0
201712.20954__QnrB66 Made 201712.20954__QnrB66 into gene. strand=+, frame=0
201712.2099__OXA_160 Made 201712.2099__OXA_160 into gene. strand=+, frame=0
2017124.151901__mcr_1.4 Made 2017124.151901__mcr_1.4 into gene. strand=+, frame=0
2017124.154301__mcr_1.5 Made 2017124.154301__mcr_1.5 into gene. strand=+, frame=0
2017128.134401__phoP__Klebsiella_pneumoniae_ Made 2017128.134401__phoP__Klebsiella_pneumoniae_ into gene. strand=+, frame=0
201713.182745__lnu_F_ Made 201713.182745__lnu_F_ into gene. strand=+, frame=0
201713.182749__CMY_40 Made 201713.182749__CMY_40 into gene. strand=+, frame=0
201713.18274__SHV_40 Made 201713.18274__SHV_40 into gene. strand=+, frame=0
201713.182754__OXA_110 Made 201713.182754__OXA_110 into gene. strand=+, frame=0
201713.182758__tet_36_ Made 201713.182758__tet_36_ into gene. strand=+, frame=0
201713.18282__CTX_M_124 Made 201713.18282__CTX_M_124 into gene. strand=+, frame=0
201713.182838__aac_6PRIME__Iu Made 201713.182838__aac_6PRIME__Iu into gene. strand=+, frame=0
201713.182847__aac_2PRIME__Ic Made 201713.182847__aac_2PRIME__Ic into gene. strand=+, frame=0
201713.182851__dfrA15b Made 201713.182851__dfrA15b into gene. strand=+, frame=0
201713.182855__MIR_6 Made 201713.182855__MIR_6 into gene. strand=+, frame=0
201713.182859__catA1 Made 201713.182859__catA1 into gene. strand=+, frame=0
201713.18286__CMY_36 Made 201713.18286__CMY_36 into gene. strand=+, frame=0
201713.182912__QnrB17 Made 201713.182912__QnrB17 into gene. strand=+, frame=0
201713.182916__IMI_2 Made 201713.182916__IMI_2 into gene. strand=+, frame=0
201713.182924__TEM_142 Made 201713.182924__TEM_142 into gene. strand=+, frame=0
201713.182929__OXA_93 Made 201713.182929__OXA_93 into gene. strand=+, frame=0
201713.18292__QnrB59 Made 201713.18292__QnrB59 into gene. strand=+, frame=0
201713.182937__tet_C_ Made 201713.182937__tet_C_ into gene. strand=+, frame=0
201713.182941__SHV_28 Made 201713.182941__SHV_28 into gene. strand=+, frame=0
201713.182946__ACT_5 Made 201713.182946__ACT_5 into gene. strand=+, frame=0
201713.18294__aph_2PRIMEPRIMEPRIME__If Made 201713.18294__aph_2PRIMEPRIMEPRIME__If into gene. strand=+, frame=0
201713.182954__CMY_27 Made 201713.182954__CMY_27 into gene. strand=+, frame=0
201713.182958__TEM_133 Made 201713.182958__TEM_133 into gene. strand=+, frame=0
201713.18295__NDM_4 Made 201713.18295__NDM_4 into gene. strand=+, frame=0
201713.18298__mph_B_ Made 201713.18298__mph_B_ into gene. strand=+, frame=0
201713.183015__tet_O_ Made 201713.183015__tet_O_ into gene. strand=+, frame=0
201713.183019__OXA_212 Made 201713.183019__OXA_212 into gene. strand=+, frame=0
201713.183024__aac_6PRIME_Ib_cr Made 201713.183024__aac_6PRIME_Ib_cr into gene. strand=+, frame=0
201713.183028__SHV_94 Made 201713.183028__SHV_94 into gene. strand=+, frame=0
201713.18302__RAHN_1 Made 201713.18302__RAHN_1 into gene. strand=+, frame=0
201713.183036__aac_6PRIME__31 Made 201713.183036__aac_6PRIME__31 into gene. strand=+, frame=0
201713.183041__KPC_16 Made 201713.183041__KPC_16 into gene. strand=+, frame=0
201713.183045__QnrB8 Made 201713.183045__QnrB8 into gene. strand=+, frame=0
201713.183049__FOX_1 Made 201713.183049__FOX_1 into gene. strand=+, frame=0
201713.183053__tet_B_ Made 201713.183053__tet_B_ into gene. strand=+, frame=0
201713.183057__OXA_171 Made 201713.183057__OXA_171 into gene. strand=+, frame=0
201713.18307__cmlA1 Made 201713.18307__cmlA1 into gene. strand=+, frame=0
201713.183114__SHV_5 Made 201713.183114__SHV_5 into gene. strand=+, frame=0
201713.183118__CMY_28 Made 201713.183118__CMY_28 into gene. strand=+, frame=0
201713.18311__optrA Made 201713.18311__optrA into gene. strand=+, frame=0
201713.183123__CMY_79 Made 201713.183123__CMY_79 into gene. strand=+, frame=0
201713.183127__CMY_22 Made 201713.183127__CMY_22 into gene. strand=+, frame=0
201713.18312__B_10 Made 201713.18312__B_10 into gene. strand=+, frame=0
201713.183135__dfrA23 Made 201713.183135__dfrA23 into gene. strand=+, frame=0
201713.183144__tet_L_ Made 201713.183144__tet_L_ into gene. strand=+, frame=0
201713.183148__OKP_B_1 Made 201713.183148__OKP_B_1 into gene. strand=+, frame=0
201713.18314__CMY_64 Made 201713.18314__CMY_64 into gene. strand=+, frame=0
201713.183156__OKP_A_4 Made 201713.183156__OKP_A_4 into gene. strand=+, frame=0
201713.18316__CMY_1 Made 201713.18316__CMY_1 into gene. strand=+, frame=0
201713.183213__CMY_37 Made 201713.183213__CMY_37 into gene. strand=+, frame=0
201713.183218__VIM_12 Made 201713.183218__VIM_12 into gene. strand=+, frame=0
201713.18321__aac_3__IXa Made 201713.18321__aac_3__IXa into gene. strand=+, frame=0
201713.183226__BIC_1 Made 201713.183226__BIC_1 into gene. strand=+, frame=0
201713.183239__QnrB27 Made 201713.183239__QnrB27 into gene. strand=+, frame=0
201713.18323__OXA_49 Made 201713.18323__OXA_49 into gene. strand=+, frame=0
201713.183243__OCH_4 Made 201713.183243__OCH_4 into gene. strand=+, frame=0
201713.183247__IMP_38 Made 201713.183247__IMP_38 into gene. strand=+, frame=0
201713.183251__cfxA2 Made 201713.183251__cfxA2 into gene. strand=+, frame=0
201713.18325__GES_12 Made 201713.18325__GES_12 into gene. strand=+, frame=0
201713.18329__CMY_45 Made 201713.18329__CMY_45 into gene. strand=+, frame=0
201713.183313__KPC_10 Made 201713.183313__KPC_10 into gene. strand=+, frame=0
201713.183317__ACC_1 Made 201713.183317__ACC_1 into gene. strand=+, frame=0
201713.183321__mcr_2 Made 201713.183321__mcr_2 into gene. strand=+, frame=0
201713.183325__sul1 Made 201713.183325__sul1 into gene. strand=+, frame=0
201713.183334__OXA_50like Made 201713.183334__OXA_50like into gene. strand=+, frame=0
201713.183338__IMP_41 Made 201713.183338__IMP_41 into gene. strand=+, frame=0
201713.18333__OXA_50 Made 201713.18333__OXA_50 into gene. strand=+, frame=0
201713.183343__aac_3__Ig Made 201713.183343__aac_3__Ig into gene. strand=+, frame=0
201713.183347__sul2 Made 201713.183347__sul2 into gene. strand=+, frame=0
201713.18334__rmtD2 Made 201713.18334__rmtD2 into gene. strand=+, frame=0
201713.183351__SHV_164 Made 201713.183351__SHV_164 into gene. strand=+, frame=0
201713.183359__qepA Made 201713.183359__qepA into gene. strand=+, frame=0
201713.18338__TEM_190 Made 201713.18338__TEM_190 into gene. strand=+, frame=0
201713.1833__cfxA3 Made 201713.1833__cfxA3 into gene. strand=+, frame=0
201713.183412__GES_14 Made 201713.183412__GES_14 into gene. strand=+, frame=0
201713.183416__CTX_M_37 Made 201713.183416__CTX_M_37 into gene. strand=+, frame=0
201713.183421__lnu_F_ Made 201713.183421__lnu_F_ into gene. strand=+, frame=0
201713.183425__OKP_A_12 Made 201713.183425__OKP_A_12 into gene. strand=+, frame=0
201713.183429__optrA Made 201713.183429__optrA into gene. strand=+, frame=0
201713.183438__CMY_6 Made 201713.183438__CMY_6 into gene. strand=+, frame=0
201713.183446__SHV_101 Made 201713.183446__SHV_101 into gene. strand=+, frame=0
201713.18344__strA Made 201713.18344__strA into gene. strand=+, frame=0
201713.183455__TEM_208 Made 201713.183455__TEM_208 into gene. strand=+, frame=0
201713.183459__dfrK Made 201713.183459__dfrK into gene. strand=+, frame=0
201713.18345__GES_16 Made 201713.18345__GES_16 into gene. strand=+, frame=0
201713.18348__VIM_4 Made 201713.18348__VIM_4 into gene. strand=+, frame=0
201713.183512__dfrB6 Made 201713.183512__dfrB6 into gene. strand=+, frame=0
201713.183524__CMY_80 Made 201713.183524__CMY_80 into gene. strand=+, frame=0
201713.183529__tet_V_ Made 201713.183529__tet_V_ into gene. strand=+, frame=0
201713.18352__tet_T_ Made 201713.18352__tet_T_ into gene. strand=+, frame=0
201713.183537__VEB_8 Made 201713.183537__VEB_8 into gene. strand=+, frame=0
201713.18353__CMY_16 Made 201713.18353__CMY_16 into gene. strand=+, frame=0
201713.183541__CMY_99 Made 201713.183541__CMY_99 into gene. strand=+, frame=0
201713.183546__ARR_6 Made 201713.183546__ARR_6 into gene. strand=+, frame=0
201713.183554__fosA Made 201713.183554__fosA into gene. strand=+, frame=0
201713.183558__TEM_176 Made 201713.183558__TEM_176 into gene. strand=+, frame=0
201713.18355__SED_1 Made 201713.18355__SED_1 into gene. strand=+, frame=0
201713.18358__tet_G_ Made 201713.18358__tet_G_ into gene. strand=+, frame=0
201713.183611__OXY_1_6 Made 201713.183611__OXY_1_6 into gene. strand=+, frame=0
201713.183615__ERP_1 Made 201713.183615__ERP_1 into gene. strand=+, frame=0
201713.183624__QnrB47 Made 201713.183624__QnrB47 into gene. strand=+, frame=0
201713.18362__OXA_SHE Made 201713.18362__OXA_SHE into gene. strand=+, frame=0
201713.183632__OXA_350 Made 201713.183632__OXA_350 into gene. strand=+, frame=0
201713.183637__TEM_145 Made 201713.183637__TEM_145 into gene. strand=+, frame=0
201713.183641__SHV_45 Made 201713.183641__SHV_45 into gene. strand=+, frame=0
201713.183645__OXY_2_2 Made 201713.183645__OXY_2_2 into gene. strand=+, frame=0
201713.183654__SHV_33 Made 201713.183654__SHV_33 into gene. strand=+, frame=0
201713.183658__CMY_7 Made 201713.183658__CMY_7 into gene. strand=+, frame=0
201713.18367__OKP_B_13 Made 201713.18367__OKP_B_13 into gene. strand=+, frame=0
201713.183715__fusB Made 201713.183715__fusB into gene. strand=+, frame=0
201713.183719__OKP_B_8 Made 201713.183719__OKP_B_8 into gene. strand=+, frame=0
201713.183724__PER_6 Made 201713.183724__PER_6 into gene. strand=+, frame=0
201713.183728__SHV_108 Made 201713.183728__SHV_108 into gene. strand=+, frame=0
201713.18372__dfrA3 Made 201713.18372__dfrA3 into gene. strand=+, frame=0
201713.183733__MOX_5 Made 201713.183733__MOX_5 into gene. strand=+, frame=0
201713.183737__dfrA18 Made 201713.183737__dfrA18 into gene. strand=+, frame=0
201713.183741__OXA_1 Made 201713.183741__OXA_1 into gene. strand=+, frame=0
201713.183745__dfrA5 Made 201713.183745__dfrA5 into gene. strand=+, frame=0
201713.183749__ACT_12 Made 201713.183749__ACT_12 into gene. strand=+, frame=0
