VFG000349__psaE Made VFG000349__psaE into gene. strand=+, frame=0
VFG001009__spa13 Made VFG001009__spa13 into gene. strand=+, frame=0
VFG001010__spa32 Made VFG001010__spa32 into gene. strand=+, frame=0
VFG001011__spa33 Made VFG001011__spa33 into gene. strand=+, frame=0
VFG001012__spa24 Made VFG001012__spa24 into gene. strand=+, frame=0
VFG001013__spa9 Made VFG001013__spa9 into gene. strand=+, frame=0
VFG001014__spa29 Made VFG001014__spa29 into gene. strand=+, frame=0
VFG001015__spa40 Made VFG001015__spa40 into gene. strand=+, frame=0
VFG001016__virA Made VFG001016__virA into gene. strand=+, frame=0
VFG001017__icsP_sopA Made VFG001017__icsP_sopA into gene. strand=+, frame=0
VFG001424__draE2 Made VFG001424__draE2 into gene. strand=+, frame=0
VFG001425__afaE_III Made VFG001425__afaE_III into gene. strand=+, frame=0
VFG001426__afaE_I Made VFG001426__afaE_I into gene. strand=+, frame=0
VFG001427__daaE Made VFG001427__daaE into gene. strand=+, frame=0
VFG001428__draE Made VFG001428__draE into gene. strand=+, frame=0
VFG001429__cooA Made VFG001429__cooA into gene. strand=+, frame=0
VFG001430__cs3 Made VFG001430__cs3 into gene. strand=+, frame=0
VFG001431__csfA Made VFG001431__csfA into gene. strand=+, frame=0
VFG001432__cssA Made VFG001432__cssA into gene. strand=+, frame=0
VFG001433__csvA Made VFG001433__csvA into gene. strand=+, frame=0
VFG001434__cswA Made VFG001434__cswA into gene. strand=+, frame=0
VFG001435__cfaB Made VFG001435__cfaB into gene. strand=+, frame=0
VFG001436__cofA Made VFG001436__cofA into gene. strand=+, frame=0
VFG001437__cseA Made VFG001437__cseA into gene. strand=+, frame=0
VFG001438__csbA Made VFG001438__csbA into gene. strand=+, frame=0
VFG001439__csnA Made VFG001439__csnA into gene. strand=+, frame=0
VFG001441__ibeB Made VFG001441__ibeB into gene. strand=+, frame=0
VFG001442__ibeA Made VFG001442__ibeA into gene. strand=+, frame=0
VFG001443__ompA Made VFG001443__ompA into gene. strand=+, frame=0
VFG001444__aslA Made VFG001444__aslA into gene. strand=+, frame=0
VFG001445__traJ Made VFG001445__traJ into gene. strand=+, frame=0
VFG001446__sfaA Made VFG001446__sfaA into gene. strand=+, frame=0
VFG001447__cnf1 Made VFG001447__cnf1 into gene. strand=+, frame=0
VFG001448__kpsD Made VFG001448__kpsD into gene. strand=+, frame=0
VFG001449__kpsT Made VFG001449__kpsT into gene. strand=+, frame=0
VFG001450__kpsM Made VFG001450__kpsM into gene. strand=+, frame=0
VFG001534__efa1 Made VFG001534__efa1 into gene. strand=+, frame=0
VFG001713__papX Made VFG001713__papX into gene. strand=+, frame=0
VFG001731__c3610 Made VFG001731__c3610 into gene. strand=+, frame=0
VFG001746__YPO0255 Made VFG001746__YPO0255 into gene. strand=+, frame=0
VFG001747__YPO0256 Made VFG001747__YPO0256 into gene. strand=+, frame=0
VFG001748__YPO0257 Made VFG001748__YPO0257 into gene. strand=+, frame=0
VFG001749__YPO0258 Made VFG001749__YPO0258 into gene. strand=+, frame=0
VFG001750__YPO0259 Made VFG001750__YPO0259 into gene. strand=+, frame=0
VFG001751__YPO0260 Made VFG001751__YPO0260 into gene. strand=+, frame=0
VFG001752__YPO0260a Made VFG001752__YPO0260a into gene. strand=+, frame=0
VFG001753__YPO0261 Made VFG001753__YPO0261 into gene. strand=+, frame=0
VFG001754__YPO0262 Made VFG001754__YPO0262 into gene. strand=+, frame=0
VFG001755__YPO0263 Made VFG001755__YPO0263 into gene. strand=+, frame=0
VFG001756__YPO0264 Made VFG001756__YPO0264 into gene. strand=+, frame=0
VFG001757__YPO0265 Made VFG001757__YPO0265 into gene. strand=+, frame=0
VFG001758__YPO0266 Made VFG001758__YPO0266 into gene. strand=+, frame=0
VFG001759__YPO0267 Made VFG001759__YPO0267 into gene. strand=+, frame=0
VFG001760__YPO0268 Made VFG001760__YPO0268 into gene. strand=+, frame=0
VFG001761__YPO0268a Made VFG001761__YPO0268a into gene. strand=+, frame=0
VFG001762__YPO0269 Made VFG001762__YPO0269 into gene. strand=+, frame=0
VFG001763__YPO0270 Made VFG001763__YPO0270 into gene. strand=+, frame=0
VFG001764__YPO0271 Made VFG001764__YPO0271 into gene. strand=+, frame=0
VFG001765__YPO0272 Made VFG001765__YPO0272 into gene. strand=+, frame=0
VFG001766__YPO0273 Made VFG001766__YPO0273 into gene. strand=+, frame=0
VFG001827__senB Made VFG001827__senB into gene. strand=+, frame=0
VFG001828__stxA Made VFG001828__stxA into gene. strand=+, frame=0
VFG001829__stxB Made VFG001829__stxB into gene. strand=+, frame=0
VFG002037__eltA Made VFG002037__eltA into gene. strand=+, frame=0
VFG002038__eltB Made VFG002038__eltB into gene. strand=+, frame=0
VFG002039__estIa Made VFG002039__estIa into gene. strand=+, frame=0
VFG002041__ipaH7.8 Made VFG002041__ipaH7.8 into gene. strand=+, frame=0
VFG002042__ipaH9.8 Made VFG002042__ipaH9.8 into gene. strand=+, frame=0
VFG002043__ospG Made VFG002043__ospG into gene. strand=+, frame=0
VFG002046__gspC Made VFG002046__gspC into gene. strand=+, frame=0
VFG002047__gspD Made VFG002047__gspD into gene. strand=+, frame=0
VFG002048__gspE Made VFG002048__gspE into gene. strand=+, frame=0
VFG002049__gspF Made VFG002049__gspF into gene. strand=+, frame=0
VFG002050__gspG Made VFG002050__gspG into gene. strand=+, frame=0
VFG002051__gspH Made VFG002051__gspH into gene. strand=+, frame=0
VFG002052__gspI Made VFG002052__gspI into gene. strand=+, frame=0
VFG002053__gspJ Made VFG002053__gspJ into gene. strand=+, frame=0
VFG002054__gspK Made VFG002054__gspK into gene. strand=+, frame=0
VFG002055__gspL Made VFG002055__gspL into gene. strand=+, frame=0
VFG002056__gspM Made VFG002056__gspM into gene. strand=+, frame=0
VFG002121__nleA_espI Made VFG002121__nleA_espI into gene. strand=+, frame=0
VFG002122__nleC Made VFG002122__nleC into gene. strand=+, frame=0
VFG002123__nleD Made VFG002123__nleD into gene. strand=+, frame=0
VFG002155__ystA Made VFG002155__ystA into gene. strand=+, frame=0
VFG002156__ystB Made VFG002156__ystB into gene. strand=+, frame=0
VFG002301__mig_5 Made VFG002301__mig_5 into gene. strand=+, frame=0
VFG002302__mig_14 Made VFG002302__mig_14 into gene. strand=+, frame=0
VFG002304__misL Made VFG002304__misL into gene. strand=+, frame=0
VFG002305__shdA Made VFG002305__shdA into gene. strand=+, frame=0
VFG002306__ratB Made VFG002306__ratB into gene. strand=+, frame=0
VFG002307__sinH Made VFG002307__sinH into gene. strand=+, frame=0
VFG002308__pilL Made VFG002308__pilL into gene. strand=+, frame=0
VFG002309__pilM Made VFG002309__pilM into gene. strand=+, frame=0
VFG002310__pilN Made VFG002310__pilN into gene. strand=+, frame=0
VFG002311__pilO Made VFG002311__pilO into gene. strand=+, frame=0
VFG002312__pilP Made VFG002312__pilP into gene. strand=+, frame=0
VFG002313__pilQ Made VFG002313__pilQ into gene. strand=+, frame=0
VFG002314__pilR Made VFG002314__pilR into gene. strand=+, frame=0
VFG002315__pilS Made VFG002315__pilS into gene. strand=+, frame=0
VFG002316__pilU Made VFG002316__pilU into gene. strand=+, frame=0
VFG002317__pilV Made VFG002317__pilV into gene. strand=+, frame=0
VFG002318__fliZ Made VFG002318__fliZ into gene. strand=+, frame=0
VFG002319__fliA Made VFG002319__fliA into gene. strand=+, frame=0
VFG002320__fliB Made VFG002320__fliB into gene. strand=+, frame=0
VFG002321__fliC Made VFG002321__fliC into gene. strand=+, frame=0
VFG002322__fliC Made VFG002322__fliC into gene. strand=+, frame=0
VFG002323__fliC Made VFG002323__fliC into gene. strand=+, frame=0
VFG002324__fliD Made VFG002324__fliD into gene. strand=+, frame=0
VFG002325__fliS Made VFG002325__fliS into gene. strand=+, frame=0
VFG002326__fliT Made VFG002326__fliT into gene. strand=+, frame=0
VFG002327__fliE Made VFG002327__fliE into gene. strand=+, frame=0
VFG002328__fliF Made VFG002328__fliF into gene. strand=+, frame=0
VFG002329__fliG Made VFG002329__fliG into gene. strand=+, frame=0
VFG002330__fliH Made VFG002330__fliH into gene. strand=+, frame=0
VFG002331__fliI Made VFG002331__fliI into gene. strand=+, frame=0
VFG002332__fliJ Made VFG002332__fliJ into gene. strand=+, frame=0
VFG002333__fliK Made VFG002333__fliK into gene. strand=+, frame=0
VFG002334__fliL Made VFG002334__fliL into gene. strand=+, frame=0
VFG002335__fliM Made VFG002335__fliM into gene. strand=+, frame=0
VFG002336__fliN Made VFG002336__fliN into gene. strand=+, frame=0
VFG002337__fliO Made VFG002337__fliO into gene. strand=+, frame=0
VFG002338__fliP Made VFG002338__fliP into gene. strand=+, frame=0
VFG002339__fliQ Made VFG002339__fliQ into gene. strand=+, frame=0
VFG002340__fliR Made VFG002340__fliR into gene. strand=+, frame=0
VFG002341__flgL Made VFG002341__flgL into gene. strand=+, frame=0
VFG002342__flgK Made VFG002342__flgK into gene. strand=+, frame=0
VFG002343__flgJ Made VFG002343__flgJ into gene. strand=+, frame=0
VFG002344__flgI Made VFG002344__flgI into gene. strand=+, frame=0
VFG002345__flgH Made VFG002345__flgH into gene. strand=+, frame=0
VFG002346__flgG Made VFG002346__flgG into gene. strand=+, frame=0
VFG002347__flgF Made VFG002347__flgF into gene. strand=+, frame=0
VFG002348__flgE Made VFG002348__flgE into gene. strand=+, frame=0
VFG002349__flgD Made VFG002349__flgD into gene. strand=+, frame=0
VFG002350__flgC Made VFG002350__flgC into gene. strand=+, frame=0
VFG002351__flgB Made VFG002351__flgB into gene. strand=+, frame=0
VFG002352__flgA Made VFG002352__flgA into gene. strand=+, frame=0
VFG002353__flgM Made VFG002353__flgM into gene. strand=+, frame=0
VFG002354__flgN Made VFG002354__flgN into gene. strand=+, frame=0
VFG002355__flhE Made VFG002355__flhE into gene. strand=+, frame=0
VFG002356__flhA Made VFG002356__flhA into gene. strand=+, frame=0
VFG002357__flhB Made VFG002357__flhB into gene. strand=+, frame=0
VFG002358__flhC Made VFG002358__flhC into gene. strand=+, frame=0
VFG002359__flhD Made VFG002359__flhD into gene. strand=+, frame=0
VFG002360__wzz Made VFG002360__wzz into gene. strand=+, frame=0
VFG002361__galE Made VFG002361__galE into gene. strand=+, frame=0
VFG002362__manB Made VFG002362__manB into gene. strand=+, frame=0
VFG002363__manC Made VFG002363__manC into gene. strand=+, frame=0
VFG002364__fcl Made VFG002364__fcl into gene. strand=+, frame=0
VFG002365__gmd Made VFG002365__gmd into gene. strand=+, frame=0
VFG002366__rfpB Made VFG002366__rfpB into gene. strand=+, frame=0
VFG002367__wbcH Made VFG002367__wbcH into gene. strand=+, frame=0
VFG002368__wbcG Made VFG002368__wbcG into gene. strand=+, frame=0
VFG002369__wbcF Made VFG002369__wbcF into gene. strand=+, frame=0
VFG002370__wzy Made VFG002370__wzy into gene. strand=+, frame=0
VFG002371__wbcD Made VFG002371__wbcD into gene. strand=+, frame=0
VFG002372__wzx Made VFG002372__wzx into gene. strand=+, frame=0
VFG002373__wbcC Made VFG002373__wbcC into gene. strand=+, frame=0
VFG002374__prt Made VFG002374__prt into gene. strand=+, frame=0
VFG002375__wbcA Made VFG002375__wbcA into gene. strand=+, frame=0
VFG002376__ddhB Made VFG002376__ddhB into gene. strand=+, frame=0
VFG002377__ddhA Made VFG002377__ddhA into gene. strand=+, frame=0
VFG002412__yagY_ecpB Made VFG002412__yagY_ecpB into gene. strand=+, frame=0
VFG002413__ykgK_ecpR Made VFG002413__ykgK_ecpR into gene. strand=+, frame=0
VFG002414__yagZ_ecpA Made VFG002414__yagZ_ecpA into gene. strand=+, frame=0
VFG002415__yagX_ecpC Made VFG002415__yagX_ecpC into gene. strand=+, frame=0
VFG002416__yagW_ecpD Made VFG002416__yagW_ecpD into gene. strand=+, frame=0
VFG002417__yagV_ecpE Made VFG002417__yagV_ecpE into gene. strand=+, frame=0
VFG002650__fliZ Made VFG002650__fliZ into gene. strand=+, frame=0
VFG002651__fliA Made VFG002651__fliA into gene. strand=+, frame=0
VFG002652__fliC Made VFG002652__fliC into gene. strand=+, frame=0
VFG002653__fliD Made VFG002653__fliD into gene. strand=+, frame=0
VFG002654__fliS Made VFG002654__fliS into gene. strand=+, frame=0
VFG002655__fliT Made VFG002655__fliT into gene. strand=+, frame=0
VFG002656__fliE Made VFG002656__fliE into gene. strand=+, frame=0
VFG002657__fliF Made VFG002657__fliF into gene. strand=+, frame=0
VFG002658__fliG Made VFG002658__fliG into gene. strand=+, frame=0
VFG002659__fliH Made VFG002659__fliH into gene. strand=+, frame=0
VFG002660__fliI Made VFG002660__fliI into gene. strand=+, frame=0
VFG002661__fliJ Made VFG002661__fliJ into gene. strand=+, frame=0
VFG002662__fliK Made VFG002662__fliK into gene. strand=+, frame=0
VFG002663__fliL Made VFG002663__fliL into gene. strand=+, frame=0
VFG002664__fliM Made VFG002664__fliM into gene. strand=+, frame=0
VFG002665__fliN Made VFG002665__fliN into gene. strand=+, frame=0
VFG002666__fliO Made VFG002666__fliO into gene. strand=+, frame=0
VFG002667__fliP Made VFG002667__fliP into gene. strand=+, frame=0
VFG002668__fliQ Made VFG002668__fliQ into gene. strand=+, frame=0
VFG002669__fliR Made VFG002669__fliR into gene. strand=+, frame=0
VFG002670__flgL Made VFG002670__flgL into gene. strand=+, frame=0
VFG002671__flgK Made VFG002671__flgK into gene. strand=+, frame=0
VFG002672__flgJ Made VFG002672__flgJ into gene. strand=+, frame=0
VFG002673__flgI Made VFG002673__flgI into gene. strand=+, frame=0
VFG002674__flgH Made VFG002674__flgH into gene. strand=+, frame=0
VFG002675__flgG Made VFG002675__flgG into gene. strand=+, frame=0
VFG002676__flgF Made VFG002676__flgF into gene. strand=+, frame=0
VFG002677__flgE Made VFG002677__flgE into gene. strand=+, frame=0
VFG002678__flgD Made VFG002678__flgD into gene. strand=+, frame=0
VFG002679__flgC Made VFG002679__flgC into gene. strand=+, frame=0
VFG002680__flgB Made VFG002680__flgB into gene. strand=+, frame=0
VFG002681__flgA Made VFG002681__flgA into gene. strand=+, frame=0
VFG002682__flgM Made VFG002682__flgM into gene. strand=+, frame=0
VFG002683__flgN Made VFG002683__flgN into gene. strand=+, frame=0
VFG002684__flhE Made VFG002684__flhE into gene. strand=+, frame=0
VFG002685__flhA Made VFG002685__flhA into gene. strand=+, frame=0
VFG002686__flhB Made VFG002686__flhB into gene. strand=+, frame=0
VFG002687__flhC Made VFG002687__flhC into gene. strand=+, frame=0
VFG002688__yplA Made VFG002688__yplA into gene. strand=+, frame=0
VFG002689__wzz Made VFG002689__wzz into gene. strand=+, frame=0
VFG002690__manB Made VFG002690__manB into gene. strand=+, frame=0
VFG002691__wbyL Made VFG002691__wbyL into gene. strand=+, frame=0
VFG002692__manC Made VFG002692__manC into gene. strand=+, frame=0
VFG002695__wbyK Made VFG002695__wbyK into gene. strand=+, frame=0
VFG002697__wbyJ Made VFG002697__wbyJ into gene. strand=+, frame=0
VFG002699__wzx Made VFG002699__wzx into gene. strand=+, frame=0
VFG002700__wbyH Made VFG002700__wbyH into gene. strand=+, frame=0
VFG002701__prt Made VFG002701__prt into gene. strand=+, frame=0
VFG002702__ddhC Made VFG002702__ddhC into gene. strand=+, frame=0
VFG002704__ddhA Made VFG002704__ddhA into gene. strand=+, frame=0
VFG002705__ddhD Made VFG002705__ddhD into gene. strand=+, frame=0
VFG002708__cnf Made VFG002708__cnf into gene. strand=+, frame=0
VFG002709__flhC Made VFG002709__flhC into gene. strand=+, frame=0
VFG002716__inv Made VFG002716__inv into gene. strand=+, frame=0
VFG002718__y0513 Made VFG002718__y0513 into gene. strand=+, frame=0
VFG002720__y0515 Made VFG002720__y0515 into gene. strand=+, frame=0
VFG002723__y0518 Made VFG002723__y0518 into gene. strand=+, frame=0
VFG002725__y0520 Made VFG002725__y0520 into gene. strand=+, frame=0
VFG002727__y0523 Made VFG002727__y0523 into gene. strand=+, frame=0
VFG002728__y0524 Made VFG002728__y0524 into gene. strand=+, frame=0
VFG002729__y0525 Made VFG002729__y0525 into gene. strand=+, frame=0
VFG002732__y0528 Made VFG002732__y0528 into gene. strand=+, frame=0
VFG002733__y0529 Made VFG002733__y0529 into gene. strand=+, frame=0
VFG002734__y0530 Made VFG002734__y0530 into gene. strand=+, frame=0
VFG002735__y0531 Made VFG002735__y0531 into gene. strand=+, frame=0
VFG002737__y0533 Made VFG002737__y0533 into gene. strand=+, frame=0
VFG002738__psaA Made VFG002738__psaA into gene. strand=+, frame=0
VFG002739__ail Made VFG002739__ail into gene. strand=+, frame=0
VFG002742__ybtT Made VFG002742__ybtT into gene. strand=+, frame=0
VFG002743__ybtU Made VFG002743__ybtU into gene. strand=+, frame=0
VFG002747__ybtP Made VFG002747__ybtP into gene. strand=+, frame=0
VFG002749__ybtX Made VFG002749__ybtX into gene. strand=+, frame=0
VFG002753__y1069 Made VFG002753__y1069 into gene. strand=+, frame=0
VFG002754__y1070 Made VFG002754__y1070 into gene. strand=+, frame=0
VFG002757__y1074 Made VFG002757__y1074 into gene. strand=+, frame=0
VFG002758__y1073 Made VFG002758__y1073 into gene. strand=+, frame=0
VFG002759__y1075 Made VFG002759__y1075 into gene. strand=+, frame=0
VFG002762__y1078 Made VFG002762__y1078 into gene. strand=+, frame=0
VFG002764__wcaG Made VFG002764__wcaG into gene. strand=+, frame=0
VFG002768__y1084 Made VFG002768__y1084 into gene. strand=+, frame=0
VFG002774__fliT Made VFG002774__fliT into gene. strand=+, frame=0
VFG002775__fliE Made VFG002775__fliE into gene. strand=+, frame=0
VFG002778__fliH Made VFG002778__fliH into gene. strand=+, frame=0
VFG002779__fliI Made VFG002779__fliI into gene. strand=+, frame=0
VFG002782__fliL Made VFG002782__fliL into gene. strand=+, frame=0
VFG002785__fliO Made VFG002785__fliO into gene. strand=+, frame=0
VFG002786__fliP Made VFG002786__fliP into gene. strand=+, frame=0
VFG002789__flgL Made VFG002789__flgL into gene. strand=+, frame=0
VFG002793__flgH Made VFG002793__flgH into gene. strand=+, frame=0
VFG002800__flgA Made VFG002800__flgA into gene. strand=+, frame=0
VFG002802__flgN Made VFG002802__flgN into gene. strand=+, frame=0
VFG002807__yplA Made VFG002807__yplA into gene. strand=+, frame=0
VFG002813__lcrR Made VFG002813__lcrR into gene. strand=+, frame=0
VFG002839__yscL Made VFG002839__yscL into gene. strand=+, frame=0
VFG002846__yopM Made VFG002846__yopM into gene. strand=+, frame=0
VFG002850__inv Made VFG002850__inv into gene. strand=+, frame=0
VFG002853__YPA_4027 Made VFG002853__YPA_4027 into gene. strand=+, frame=0
VFG002863__YPA_4017 Made VFG002863__YPA_4017 into gene. strand=+, frame=0
VFG002864__YPA_4016 Made VFG002864__YPA_4016 into gene. strand=+, frame=0
VFG002876__ybtT Made VFG002876__ybtT into gene. strand=+, frame=0
VFG002881__ybtP Made VFG002881__ybtP into gene. strand=+, frame=0
VFG002883__ybtX Made VFG002883__ybtX into gene. strand=+, frame=0
VFG002888__YPA_2594 Made VFG002888__YPA_2594 into gene. strand=+, frame=0
VFG002890__YPA_2596 Made VFG002890__YPA_2596 into gene. strand=+, frame=0
VFG002891__YPA_2597 Made VFG002891__YPA_2597 into gene. strand=+, frame=0
VFG002893__YPA_2599 Made VFG002893__YPA_2599 into gene. strand=+, frame=0
